base_original;distrito;Provincia;seccion_electoral;MUNICIPIO_mapa;eleccion;Partido;Tipo_Voto;votos;Tipo_elección
SAN ANDRES DE GILES;SAN ANDRES DE GILES;Provincia de Buenos Aires;Segunda;San Andrés de Giles;2025;Frente de Izquierda;Positivo;395;Diputados Provinciales
SAN ANTONIO DE ARECO;SAN ANTONIO DE ARECO;Provincia de Buenos Aires;Segunda;San Antonio de Areco;2025;Fuerza Patria;Positivo;4717;Diputados Provinciales
SAN ANTONIO DE ARECO;SAN ANTONIO DE ARECO;Provincia de Buenos Aires;Segunda;San Antonio de Areco;2025;Potencia;Positivo;430;Diputados Provinciales
SAN ANTONIO DE ARECO;SAN ANTONIO DE ARECO;Provincia de Buenos Aires;Segunda;San Antonio de Areco;2025;En Blanco;En Blanco;1058;Diputados Provinciales
SAN ANTONIO DE ARECO;SAN ANTONIO DE ARECO;Provincia de Buenos Aires;Segunda;San Antonio de Areco;2025;Frente de Izquierda;Positivo;1335;Diputados Provinciales
SAN ANTONIO DE ARECO;SAN ANTONIO DE ARECO;Provincia de Buenos Aires;Segunda;San Antonio de Areco;2025;Nulo;Nulo;207;Diputados Provinciales
SAN ANTONIO DE ARECO;SAN ANTONIO DE ARECO;Provincia de Buenos Aires;Segunda;San Antonio de Areco;2025;La Libertad Avanza;Positivo;7991;Diputados Provinciales
SAN ANTONIO DE ARECO;SAN ANTONIO DE ARECO;Provincia de Buenos Aires;Segunda;San Antonio de Areco;2025;Otras fuerzas;Positivo;342;Diputados Provinciales
SAN CAYETANO;SAN CAYETANO;Provincia de Buenos Aires;Quinta;San Cayetano;2025;Frente de Izquierda;Positivo;85;Senadores Provinciales
SAN CAYETANO;SAN CAYETANO;Provincia de Buenos Aires;Quinta;San Cayetano;2025;La Libertad Avanza;Positivo;3883;Senadores Provinciales
SAN CAYETANO;SAN CAYETANO;Provincia de Buenos Aires;Quinta;San Cayetano;2025;Somos;Positivo;54;Senadores Provinciales
SAN CAYETANO;SAN CAYETANO;Provincia de Buenos Aires;Quinta;San Cayetano;2025;Nulo;Nulo;10;Senadores Provinciales
SAN CAYETANO;SAN CAYETANO;Provincia de Buenos Aires;Quinta;San Cayetano;2025;En Blanco;En Blanco;305;Senadores Provinciales
SAN CAYETANO;SAN CAYETANO;Provincia de Buenos Aires;Quinta;San Cayetano;2025;Fuerza Patria;Positivo;1143;Senadores Provinciales
SAN FERNANDO;SAN FERNANDO;Provincia de Buenos Aires;Primera;San Fernando;2025;Potencia;Positivo;2660;Senadores Provinciales
SAN FERNANDO;SAN FERNANDO;Provincia de Buenos Aires;Primera;San Fernando;2025;Frente de Izquierda;Positivo;5700;Senadores Provinciales
SAN FERNANDO;SAN FERNANDO;Provincia de Buenos Aires;Primera;San Fernando;2025;Fuerza Patria;Positivo;38600;Senadores Provinciales
SAN FERNANDO;SAN FERNANDO;Provincia de Buenos Aires;Primera;San Fernando;2025;La Libertad Avanza;Positivo;44645;Senadores Provinciales
SAN FERNANDO;SAN FERNANDO;Provincia de Buenos Aires;Primera;San Fernando;2025;En Blanco;En Blanco;3798;Senadores Provinciales
SAN FERNANDO;SAN FERNANDO;Provincia de Buenos Aires;Primera;San Fernando;2025;Somos;Positivo;3173;Senadores Provinciales
SAN FERNANDO;SAN FERNANDO;Provincia de Buenos Aires;Primera;San Fernando;2025;Nulo;Nulo;750;Senadores Provinciales
SAN ISIDRO;SAN ISIDRO;Provincia de Buenos Aires;Primera;San Isidro;2025;Nulo;Nulo;1993;Senadores Provinciales
SAN ISIDRO;SAN ISIDRO;Provincia de Buenos Aires;Primera;San Isidro;2025;Somos;Positivo;5784;Senadores Provinciales
SAN ISIDRO;SAN ISIDRO;Provincia de Buenos Aires;Primera;San Isidro;2025;Potencia;Positivo;3833;Senadores Provinciales
SAN ISIDRO;SAN ISIDRO;Provincia de Buenos Aires;Primera;San Isidro;2025;La Libertad Avanza;Positivo;135563;Senadores Provinciales
SAN ISIDRO;SAN ISIDRO;Provincia de Buenos Aires;Primera;San Isidro;2025;Otras fuerzas;Positivo;0;Senadores Provinciales
SAN ISIDRO;SAN ISIDRO;Provincia de Buenos Aires;Primera;San Isidro;2025;En Blanco;En Blanco;6226;Senadores Provinciales
SAN ISIDRO;SAN ISIDRO;Provincia de Buenos Aires;Primera;San Isidro;2025;Frente de Izquierda;Positivo;10383;Senadores Provinciales
SAN ISIDRO;SAN ISIDRO;Provincia de Buenos Aires;Primera;San Isidro;2025;Fuerza Patria;Positivo;44175;Senadores Provinciales
SAN MIGUEL;SAN MIGUEL;Provincia de Buenos Aires;Primera;San Miguel;2025;Somos;Positivo;5175;Senadores Provinciales
SAN MIGUEL;SAN MIGUEL;Provincia de Buenos Aires;Primera;San Miguel;2025;Fuerza Patria;Positivo;58371;Senadores Provinciales
SAN MIGUEL;SAN MIGUEL;Provincia de Buenos Aires;Primera;San Miguel;2025;Potencia;Positivo;4456;Senadores Provinciales
SAN MIGUEL;SAN MIGUEL;Provincia de Buenos Aires;Primera;San Miguel;2025;Frente de Izquierda;Positivo;10983;Senadores Provinciales
SAN MIGUEL;SAN MIGUEL;Provincia de Buenos Aires;Primera;San Miguel;2025;La Libertad Avanza;Positivo;90528;Senadores Provinciales
SAN MIGUEL;SAN MIGUEL;Provincia de Buenos Aires;Primera;San Miguel;2025;Nulo;Nulo;1846;Senadores Provinciales
SAN MIGUEL;SAN MIGUEL;Provincia de Buenos Aires;Primera;San Miguel;2025;En Blanco;En Blanco;4808;Senadores Provinciales
SAN NICOLAS;SAN NICOLAS;Provincia de Buenos Aires;Segunda;San Nicolás;2025;Nulo;Nulo;818;Diputados Provinciales
SAN NICOLAS;SAN NICOLAS;Provincia de Buenos Aires;Segunda;San Nicolás;2025;Fuerza Patria;Positivo;26879;Diputados Provinciales
SAN NICOLAS;SAN NICOLAS;Provincia de Buenos Aires;Segunda;San Nicolás;2025;La Libertad Avanza;Positivo;43765;Diputados Provinciales
SAN NICOLAS;SAN NICOLAS;Provincia de Buenos Aires;Segunda;San Nicolás;2025;Potencia;Positivo;2635;Diputados Provinciales
SAN NICOLAS;SAN NICOLAS;Provincia de Buenos Aires;Segunda;San Nicolás;2025;En Blanco;En Blanco;11422;Diputados Provinciales
SAN NICOLAS;SAN NICOLAS;Provincia de Buenos Aires;Segunda;San Nicolás;2025;Otras fuerzas;Positivo;2773;Diputados Provinciales
SAN NICOLAS;SAN NICOLAS;Provincia de Buenos Aires;Segunda;San Nicolás;2025;Frente de Izquierda;Positivo;5579;Diputados Provinciales
SAN PEDRO;SAN PEDRO;Provincia de Buenos Aires;Segunda;San Pedro;2025;Potencia;Positivo;1293;Diputados Provinciales
SAN PEDRO;SAN PEDRO;Provincia de Buenos Aires;Segunda;San Pedro;2025;Nulo;Nulo;477;Diputados Provinciales
SAN PEDRO;SAN PEDRO;Provincia de Buenos Aires;Segunda;San Pedro;2025;La Libertad Avanza;Positivo;14868;Diputados Provinciales
SAN PEDRO;SAN PEDRO;Provincia de Buenos Aires;Segunda;San Pedro;2025;Fuerza Patria;Positivo;14512;Diputados Provinciales
SAN PEDRO;SAN PEDRO;Provincia de Buenos Aires;Segunda;San Pedro;2025;Frente de Izquierda;Positivo;1484;Diputados Provinciales
SAN PEDRO;SAN PEDRO;Provincia de Buenos Aires;Segunda;San Pedro;2025;En Blanco;En Blanco;5183;Diputados Provinciales
SAN PEDRO;SAN PEDRO;Provincia de Buenos Aires;Segunda;San Pedro;2025;Otras fuerzas;Positivo;1601;Diputados Provinciales
SAN VICENTE;SAN VICENTE;Provincia de Buenos Aires;Tercera;San Vicente;2025;Somos;Positivo;1671;Diputados Provinciales
SAN VICENTE;SAN VICENTE;Provincia de Buenos Aires;Tercera;San Vicente;2025;En Blanco;En Blanco;1713;Diputados Provinciales
SAN VICENTE;SAN VICENTE;Provincia de Buenos Aires;Tercera;San Vicente;2025;Frente de Izquierda;Positivo;2204;Diputados Provinciales
SAN VICENTE;SAN VICENTE;Provincia de Buenos Aires;Tercera;San Vicente;2025;Otras fuerzas;Positivo;0;Diputados Provinciales
SAN VICENTE;SAN VICENTE;Provincia de Buenos Aires;Tercera;San Vicente;2025;Nulo;Nulo;598;Diputados Provinciales
SAN VICENTE;SAN VICENTE;Provincia de Buenos Aires;Tercera;San Vicente;2025;Potencia;Positivo;1696;Diputados Provinciales
SAN VICENTE;SAN VICENTE;Provincia de Buenos Aires;Tercera;San Vicente;2025;La Libertad Avanza;Positivo;16361;Diputados Provinciales
SAN VICENTE;SAN VICENTE;Provincia de Buenos Aires;Tercera;San Vicente;2025;Fuerza Patria;Positivo;18081;Diputados Provinciales
SUIPACHA;SUIPACHA;Provincia de Buenos Aires;Primera;Suipacha;2025;La Libertad Avanza;Positivo;3516;Senadores Provinciales
SUIPACHA;SUIPACHA;Provincia de Buenos Aires;Primera;Suipacha;2025;Frente de Izquierda;Positivo;146;Senadores Provinciales
SUIPACHA;SUIPACHA;Provincia de Buenos Aires;Primera;Suipacha;2025;Fuerza Patria;Positivo;2811;Senadores Provinciales
SUIPACHA;SUIPACHA;Provincia de Buenos Aires;Primera;Suipacha;2025;Potencia;Positivo;327;Senadores Provinciales
SUIPACHA;SUIPACHA;Provincia de Buenos Aires;Primera;Suipacha;2025;En Blanco;En Blanco;365;Senadores Provinciales
SUIPACHA;SUIPACHA;Provincia de Buenos Aires;Primera;Suipacha;2025;Somos;Positivo;222;Senadores Provinciales
SUIPACHA;SUIPACHA;Provincia de Buenos Aires;Primera;Suipacha;2025;Nulo;Nulo;57;Senadores Provinciales
TANDIL;TANDIL;Provincia de Buenos Aires;Quinta;Tandil;2025;La Libertad Avanza;Positivo;45922;Senadores Provinciales
TANDIL;TANDIL;Provincia de Buenos Aires;Quinta;Tandil;2025;Nulo;Nulo;1297;Senadores Provinciales
TANDIL;TANDIL;Provincia de Buenos Aires;Quinta;Tandil;2025;Somos;Positivo;2663;Senadores Provinciales
TANDIL;TANDIL;Provincia de Buenos Aires;Quinta;Tandil;2025;Frente de Izquierda;Positivo;3458;Senadores Provinciales
TANDIL;TANDIL;Provincia de Buenos Aires;Quinta;Tandil;2025;Potencia;Positivo;0;Senadores Provinciales
TANDIL;TANDIL;Provincia de Buenos Aires;Quinta;Tandil;2025;Fuerza Patria;Positivo;20655;Senadores Provinciales
TANDIL;TANDIL;Provincia de Buenos Aires;Quinta;Tandil;2025;Otras fuerzas;Positivo;0;Senadores Provinciales
TANDIL;TANDIL;Provincia de Buenos Aires;Quinta;Tandil;2025;En Blanco;En Blanco;6810;Senadores Provinciales
TAPALQUE;TAPALQUE;Provincia de Buenos Aires;Septima;Tapalqué;2025;Nulo;Nulo;42;Senadores Provinciales
TAPALQUE;TAPALQUE;Provincia de Buenos Aires;Septima;Tapalqué;2025;Fuerza Patria;Positivo;2478;Senadores Provinciales
TAPALQUE;TAPALQUE;Provincia de Buenos Aires;Septima;Tapalqué;2025;La Libertad Avanza;Positivo;3563;Senadores Provinciales
TAPALQUE;TAPALQUE;Provincia de Buenos Aires;Septima;Tapalqué;2025;Frente de Izquierda;Positivo;112;Senadores Provinciales
TAPALQUE;TAPALQUE;Provincia de Buenos Aires;Septima;Tapalqué;2025;Somos;Positivo;278;Senadores Provinciales
TAPALQUE;TAPALQUE;Provincia de Buenos Aires;Septima;Tapalqué;2025;En Blanco;En Blanco;309;Senadores Provinciales
TIGRE;TIGRE;Provincia de Buenos Aires;Primera;Tigre;2025;La Libertad Avanza;Positivo;109651;Senadores Provinciales
TIGRE;TIGRE;Provincia de Buenos Aires;Primera;Tigre;2025;En Blanco;En Blanco;5834;Senadores Provinciales
TIGRE;TIGRE;Provincia de Buenos Aires;Primera;Tigre;2025;Somos;Positivo;8528;Senadores Provinciales
TIGRE;TIGRE;Provincia de Buenos Aires;Primera;Tigre;2025;Frente de Izquierda;Positivo;16698;Senadores Provinciales
TIGRE;TIGRE;Provincia de Buenos Aires;Primera;Tigre;2025;Fuerza Patria;Positivo;83929;Senadores Provinciales
TIGRE;TIGRE;Provincia de Buenos Aires;Primera;Tigre;2025;Potencia;Positivo;7564;Senadores Provinciales
TIGRE;TIGRE;Provincia de Buenos Aires;Primera;Tigre;2025;Nulo;Nulo;2877;Senadores Provinciales
TORDILLO;TORDILLO;Provincia de Buenos Aires;Quinta;Tordillo;2025;Nulo;Nulo;10;Senadores Provinciales
TORDILLO;TORDILLO;Provincia de Buenos Aires;Quinta;Tordillo;2025;La Libertad Avanza;Positivo;937;Senadores Provinciales
TORDILLO;TORDILLO;Provincia de Buenos Aires;Quinta;Tordillo;2025;Fuerza Patria;Positivo;816;Senadores Provinciales
TORDILLO;TORDILLO;Provincia de Buenos Aires;Quinta;Tordillo;2025;Frente de Izquierda;Positivo;8;Senadores Provinciales
TORDILLO;TORDILLO;Provincia de Buenos Aires;Quinta;Tordillo;2025;En Blanco;En Blanco;104;Senadores Provinciales
TORDILLO;TORDILLO;Provincia de Buenos Aires;Quinta;Tordillo;2025;Somos;Positivo;12;Senadores Provinciales
TORNQUIST;TORNQUIST;Provincia de Buenos Aires;Sexta;Tornquist;2025;En Blanco;En Blanco;1296;Diputados Provinciales
TORNQUIST;TORNQUIST;Provincia de Buenos Aires;Sexta;Tornquist;2025;La Libertad Avanza;Positivo;5378;Diputados Provinciales
TORNQUIST;TORNQUIST;Provincia de Buenos Aires;Sexta;Tornquist;2025;Otras fuerzas;Positivo;0;Diputados Provinciales
TORNQUIST;TORNQUIST;Provincia de Buenos Aires;Sexta;Tornquist;2025;Frente de Izquierda;Positivo;364;Diputados Provinciales
TORNQUIST;TORNQUIST;Provincia de Buenos Aires;Sexta;Tornquist;2025;Fuerza Patria;Positivo;2641;Diputados Provinciales
TORNQUIST;TORNQUIST;Provincia de Buenos Aires;Sexta;Tornquist;2025;Nulo;Nulo;130;Diputados Provinciales
TORNQUIST;TORNQUIST;Provincia de Buenos Aires;Sexta;Tornquist;2025;Somos;Positivo;202;Diputados Provinciales
TRENQUE LAUQUEN;TRENQUE LAUQUEN;Provincia de Buenos Aires;Cuarta;Trenque Lauquen;2025;Somos;Positivo;925;Senadores Provinciales
TRENQUE LAUQUEN;TRENQUE LAUQUEN;Provincia de Buenos Aires;Cuarta;Trenque Lauquen;2025;Otras fuerzas;Positivo;0;Senadores Provinciales
TRENQUE LAUQUEN;TRENQUE LAUQUEN;Provincia de Buenos Aires;Cuarta;Trenque Lauquen;2025;La Libertad Avanza;Positivo;16146;Senadores Provinciales
TRENQUE LAUQUEN;TRENQUE LAUQUEN;Provincia de Buenos Aires;Cuarta;Trenque Lauquen;2025;Nulo;Nulo;492;Senadores Provinciales
TRENQUE LAUQUEN;TRENQUE LAUQUEN;Provincia de Buenos Aires;Cuarta;Trenque Lauquen;2025;Frente de Izquierda;Positivo;956;Senadores Provinciales
TRENQUE LAUQUEN;TRENQUE LAUQUEN;Provincia de Buenos Aires;Cuarta;Trenque Lauquen;2025;Fuerza Patria;Positivo;6876;Senadores Provinciales
TRENQUE LAUQUEN;TRENQUE LAUQUEN;Provincia de Buenos Aires;Cuarta;Trenque Lauquen;2025;En Blanco;En Blanco;2760;Senadores Provinciales
TRES ARROYOS;TRES ARROYOS;Provincia de Buenos Aires;Sexta;Tres Arroyos;2025;Otras fuerzas;Positivo;0;Diputados Provinciales
TRES ARROYOS;TRES ARROYOS;Provincia de Buenos Aires;Sexta;Tres Arroyos;2025;La Libertad Avanza;Positivo;17866;Diputados Provinciales
TRES ARROYOS;TRES ARROYOS;Provincia de Buenos Aires;Sexta;Tres Arroyos;2025;Frente de Izquierda;Positivo;1365;Diputados Provinciales
TRES ARROYOS;TRES ARROYOS;Provincia de Buenos Aires;Sexta;Tres Arroyos;2025;Nulo;Nulo;427;Diputados Provinciales
TRES ARROYOS;TRES ARROYOS;Provincia de Buenos Aires;Sexta;Tres Arroyos;2025;Somos;Positivo;855;Diputados Provinciales
TRES ARROYOS;TRES ARROYOS;Provincia de Buenos Aires;Sexta;Tres Arroyos;2025;En Blanco;En Blanco;4477;Diputados Provinciales
TRES ARROYOS;TRES ARROYOS;Provincia de Buenos Aires;Sexta;Tres Arroyos;2025;Fuerza Patria;Positivo;12022;Diputados Provinciales
TRES LOMAS;TRES LOMAS;Provincia de Buenos Aires;Sexta;Tres Lomas;2025;Fuerza Patria;Positivo;1833;Diputados Provinciales
TRES LOMAS;TRES LOMAS;Provincia de Buenos Aires;Sexta;Tres Lomas;2025;La Libertad Avanza;Positivo;2827;Diputados Provinciales
TRES LOMAS;TRES LOMAS;Provincia de Buenos Aires;Sexta;Tres Lomas;2025;Somos;Positivo;77;Diputados Provinciales
TRES LOMAS;TRES LOMAS;Provincia de Buenos Aires;Sexta;Tres Lomas;2025;Frente de Izquierda;Positivo;113;Diputados Provinciales
TRES LOMAS;TRES LOMAS;Provincia de Buenos Aires;Sexta;Tres Lomas;2025;Nulo;Nulo;55;Diputados Provinciales
TRES LOMAS;TRES LOMAS;Provincia de Buenos Aires;Sexta;Tres Lomas;2025;En Blanco;En Blanco;347;Diputados Provinciales
TRES DE FEBRERO;TRES DE FEBRERO;Provincia de Buenos Aires;Primera;Tres de Febrero;2025;Potencia;Positivo;5664;Senadores Provinciales
TRES DE FEBRERO;TRES DE FEBRERO;Provincia de Buenos Aires;Primera;Tres de Febrero;2025;Somos;Positivo;7465;Senadores Provinciales
TRES DE FEBRERO;TRES DE FEBRERO;Provincia de Buenos Aires;Primera;Tres de Febrero;2025;La Libertad Avanza;Positivo;107565;Senadores Provinciales
TRES DE FEBRERO;TRES DE FEBRERO;Provincia de Buenos Aires;Primera;Tres de Febrero;2025;Frente de Izquierda;Positivo;13824;Senadores Provinciales
TRES DE FEBRERO;TRES DE FEBRERO;Provincia de Buenos Aires;Primera;Tres de Febrero;2025;En Blanco;En Blanco;3513;Senadores Provinciales
TRES DE FEBRERO;TRES DE FEBRERO;Provincia de Buenos Aires;Primera;Tres de Febrero;2025;Fuerza Patria;Positivo;72163;Senadores Provinciales
TRES DE FEBRERO;TRES DE FEBRERO;Provincia de Buenos Aires;Primera;Tres de Febrero;2025;Nulo;Nulo;2408;Senadores Provinciales
25 DE MAYO;25 DE MAYO;Provincia de Buenos Aires;Septima;Veinticinco de Mayo;2025;Fuerza Patria;Positivo;8057;Senadores Provinciales
25 DE MAYO;25 DE MAYO;Provincia de Buenos Aires;Septima;Veinticinco de Mayo;2025;En Blanco;En Blanco;1428;Senadores Provinciales
25 DE MAYO;25 DE MAYO;Provincia de Buenos Aires;Septima;Veinticinco de Mayo;2025;Somos;Positivo;909;Senadores Provinciales
25 DE MAYO;25 DE MAYO;Provincia de Buenos Aires;Septima;Veinticinco de Mayo;2025;La Libertad Avanza;Positivo;12354;Senadores Provinciales
25 DE MAYO;25 DE MAYO;Provincia de Buenos Aires;Septima;Veinticinco de Mayo;2025;Nulo;Nulo;209;Senadores Provinciales
25 DE MAYO;25 DE MAYO;Provincia de Buenos Aires;Septima;Veinticinco de Mayo;2025;Otras fuerzas;Positivo;0;Senadores Provinciales
25 DE MAYO;25 DE MAYO;Provincia de Buenos Aires;Septima;Veinticinco de Mayo;2025;Frente de Izquierda;Positivo;652;Senadores Provinciales
VICENTE LOPEZ;VICENTE LOPEZ;Provincia de Buenos Aires;Primera;Vicente López;2025;Somos;Positivo;5651;Senadores Provinciales
VICENTE LOPEZ;VICENTE LOPEZ;Provincia de Buenos Aires;Primera;Vicente López;2025;Fuerza Patria;Positivo;37650;Senadores Provinciales
VICENTE LOPEZ;VICENTE LOPEZ;Provincia de Buenos Aires;Primera;Vicente López;2025;Potencia;Positivo;2682;Senadores Provinciales
VICENTE LOPEZ;VICENTE LOPEZ;Provincia de Buenos Aires;Primera;Vicente López;2025;Frente de Izquierda;Positivo;10492;Senadores Provinciales
VICENTE LOPEZ;VICENTE LOPEZ;Provincia de Buenos Aires;Primera;Vicente López;2025;La Libertad Avanza;Positivo;117303;Senadores Provinciales
VICENTE LOPEZ;VICENTE LOPEZ;Provincia de Buenos Aires;Primera;Vicente López;2025;En Blanco;En Blanco;2653;Senadores Provinciales
VICENTE LOPEZ;VICENTE LOPEZ;Provincia de Buenos Aires;Primera;Vicente López;2025;Nulo;Nulo;1951;Senadores Provinciales
VILLA GESELL;VILLA GESELL;Provincia de Buenos Aires;Quinta;Villa Gesell;2025;La Libertad Avanza;Positivo;9691;Senadores Provinciales
VILLA GESELL;VILLA GESELL;Provincia de Buenos Aires;Quinta;Villa Gesell;2025;Fuerza Patria;Positivo;7495;Senadores Provinciales
VILLA GESELL;VILLA GESELL;Provincia de Buenos Aires;Quinta;Villa Gesell;2025;Somos;Positivo;1898;Senadores Provinciales
VILLA GESELL;VILLA GESELL;Provincia de Buenos Aires;Quinta;Villa Gesell;2025;Frente de Izquierda;Positivo;1035;Senadores Provinciales
VILLA GESELL;VILLA GESELL;Provincia de Buenos Aires;Quinta;Villa Gesell;2025;Nulo;Nulo;281;Senadores Provinciales
VILLA GESELL;VILLA GESELL;Provincia de Buenos Aires;Quinta;Villa Gesell;2025;En Blanco;En Blanco;914;Senadores Provinciales
VILLARINO;VILLARINO;Provincia de Buenos Aires;Sexta;Villarino;2025;Frente de Izquierda;Positivo;472;Diputados Provinciales
VILLARINO;VILLARINO;Provincia de Buenos Aires;Sexta;Villarino;2025;Somos;Positivo;337;Diputados Provinciales
VILLARINO;VILLARINO;Provincia de Buenos Aires;Sexta;Villarino;2025;La Libertad Avanza;Positivo;10350;Diputados Provinciales
VILLARINO;VILLARINO;Provincia de Buenos Aires;Sexta;Villarino;2025;Fuerza Patria;Positivo;3896;Diputados Provinciales
VILLARINO;VILLARINO;Provincia de Buenos Aires;Sexta;Villarino;2025;Nulo;Nulo;247;Diputados Provinciales
VILLARINO;VILLARINO;Provincia de Buenos Aires;Sexta;Villarino;2025;En Blanco;En Blanco;3958;Diputados Provinciales
VILLARINO;VILLARINO;Provincia de Buenos Aires;Sexta;Villarino;2025;Otras fuerzas;Positivo;0;Diputados Provinciales
